processing_order,source_message_id,segment_id,segment_name,market_group,created_at,updated_at,edited_at,raw_text,normalized_text,normalized_text_hash,record_type,action_label,action_scope,symbol_group,symbol_raw,symbol,symbols_json,contract_month,strike_price,option_type,direction,quantity_percent,quantity_basis,remaining_holding_multiplier,quantity_rule_source,quantity_is_default,execution_prices_json,execution_price_primary,stop_loss,targets_json,target_1,target_2,is_correction,is_multi_instrument,requires_context,auto_apply_eligible,label_confidence,needs_review,label_status,label_source,label_reason,percentage_semantics,exact_duplicate_count,exact_duplicate_rank,is_exact_duplicate,production_status
996,6a3c3e9756a63e397cfca685,6a0d8832835de84db3693580,International Market,GLOBAL_INDEX_OR_MACRO,2026-06-24T20:31:19.502Z,2026-06-24T20:31:19.502Z,,Book 50% profit in nasdaq @29704,Book 50% profit in nasdaq @29704,e69c856e4ad4ed8f,TRADE_ACTION,REDUCE_POSITION,SINGLE_INSTRUMENT,,nasdaq,NASDAQ,"[""NASDAQ""]",,,,,50.0,CURRENT_HOLDING,0.5,EXPLICIT_PERCENT,False,[29704.0],29704.0,,[],,,False,False,False,True,0.99,False,AUTO_HIGH_CONFIDENCE,RULE_BASED_AND_CURATED,Explicit percentage reduction of current holding.,REDUCE_POSITION uses current holding: new_holding = current_holding * (1 - quantity_percent / 100).,1,1,False,READY_FOR_AUTO_APPLY
997,6a3c3f8656a63e397cfca75f,6a0d8832835de84db3693580,International Market,FX_OR_CRYPTO,2026-06-24T20:35:18.904Z,2026-06-24T20:35:18.904Z,,Buy 50% dash/usd @ 33.00,Buy 50% dash/usd @ 33.00,17d2f1c47508d0b1,TRADE_ACTION,OPEN_LONG,SINGLE_INSTRUMENT,,dash/usd,DASHUSD,"[""DASHUSD""]",,,,LONG,50.0,MODEL_ALLOCATION,,EXPLICIT_PERCENT,False,[33.0],33.0,,[],,,False,False,False,True,0.98,False,AUTO_HIGH_CONFIDENCE,RULE_BASED_AND_CURATED,Buy instruction.,REDUCE_POSITION uses current holding: new_holding = current_holding * (1 - quantity_percent / 100).,1,1,False,READY_FOR_AUTO_APPLY
998,6a3ca4a856a63e397cfcb712,6a0d87fb835de84db3693578,NSE,INDIA_EQUITY,2026-06-25T03:46:48.144Z,2026-06-25T03:46:48.144Z,,BUY PFC@443.50 SL 438  TGT 449- 462,BUY PFC @443.50 SL 438 TGT 449- 462,fc7cdbcc6541fa90,TRADE_ACTION,OPEN_LONG,SINGLE_INSTRUMENT,,PFC,PFC,"[""PFC""]",,,,LONG,100.0,MODEL_ALLOCATION,,DEFAULT_FULL_ALLOCATION,True,[443.5],443.5,438.0,"[449.0, 462.0]",449.0,462.0,False,False,False,True,0.98,False,AUTO_HIGH_CONFIDENCE,RULE_BASED_AND_CURATED,Buy instruction.,REDUCE_POSITION uses current holding: new_holding = current_holding * (1 - quantity_percent / 100).,1,1,False,READY_FOR_AUTO_APPLY
999,6a3ca4e256a63e397cfcb77d,6a0d87fb835de84db3693578,NSE,INDIA_EQUITY,2026-06-25T03:47:46.919Z,2026-06-25T03:47:46.919Z,,BUY HINDALCO(JULY)@957 SL 940 TGT 1000-1040,BUY HINDALCO(JULY)@957 SL 940 TGT 1000-1040,524455d5e932a326,TRADE_ACTION,OPEN_LONG,SINGLE_INSTRUMENT,,HINDALCO,HINDALCO,"[""HINDALCO""]",JUL,,,LONG,100.0,MODEL_ALLOCATION,,DEFAULT_FULL_ALLOCATION,True,[957.0],957.0,940.0,"[1000.0, 1040.0]",1000.0,1040.0,False,False,False,True,0.98,False,AUTO_HIGH_CONFIDENCE,RULE_BASED_AND_CURATED,Buy instruction.,REDUCE_POSITION uses current holding: new_holding = current_holding * (1 - quantity_percent / 100).,1,1,False,READY_FOR_AUTO_APPLY
1000,6a3ca59456a63e397cfcb7cc,6a0d87fb835de84db3693578,NSE,INDIA_EQUITY,2026-06-25T03:50:44.921Z,2026-06-25T03:50:44.921Z,,50% PROFIT BOOK IN ICICIBANK@1388,50% PROFIT BOOK IN ICICIBANK @1388,e13115a2d3108cd2,TRADE_ACTION,REDUCE_POSITION,SINGLE_INSTRUMENT,,ICICIBANK,ICICIBANK,"[""ICICIBANK""]",,,,,50.0,CURRENT_HOLDING,0.5,EXPLICIT_PERCENT,False,[1388.0],1388.0,,[],,,False,False,False,True,0.99,False,AUTO_HIGH_CONFIDENCE,RULE_BASED_AND_CURATED,Explicit percentage reduction of current holding.,REDUCE_POSITION uses current holding: new_holding = current_holding * (1 - quantity_percent / 100).,1,1,False,READY_FOR_AUTO_APPLY
1001,6a3ca5d556a63e397cfcb863,6a0d87fb835de84db3693578,NSE,INDIA_EQUITY,2026-06-25T03:51:49.594Z,2026-06-25T03:51:49.594Z,,BUY LAURUSLABS@1452 SL 1430 TGT 1480-1500,BUY LAURUSLABS @1452 SL 1430 TGT 1480-1500,02271f0af93fdc56,TRADE_ACTION,OPEN_LONG,SINGLE_INSTRUMENT,,LAURUSLABS,LAURUSLABS,"[""LAURUSLABS""]",,,,LONG,100.0,MODEL_ALLOCATION,,DEFAULT_FULL_ALLOCATION,True,[1452.0],1452.0,1430.0,"[1480.0, 1500.0]",1480.0,1500.0,False,False,False,True,0.98,False,AUTO_HIGH_CONFIDENCE,RULE_BASED_AND_CURATED,Buy instruction.,REDUCE_POSITION uses current holding: new_holding = current_holding * (1 - quantity_percent / 100).,1,1,False,READY_FOR_AUTO_APPLY
1002,6a3ca9f656a63e397cfcbb0b,6a0d87fb835de84db3693578,NSE,INDIA_EQUITY,2026-06-25T04:09:26.309Z,2026-06-25T04:09:26.309Z,,BUY TMPV(JULY)@359 SL 349 TGT 375-392,BUY TMPV(JULY)@359 SL 349 TGT 375-392,54e0594dd3a12f5b,TRADE_ACTION,OPEN_LONG,SINGLE_INSTRUMENT,,TMPV,TMPV,"[""TMPV""]",JUL,,,LONG,100.0,MODEL_ALLOCATION,,DEFAULT_FULL_ALLOCATION,True,[359.0],359.0,349.0,"[375.0, 392.0]",375.0,392.0,False,False,False,True,0.98,False,AUTO_HIGH_CONFIDENCE,RULE_BASED_AND_CURATED,Buy instruction.,REDUCE_POSITION uses current holding: new_holding = current_holding * (1 - quantity_percent / 100).,1,1,False,READY_FOR_AUTO_APPLY
1003,6a3cab8256a63e397cfcbc68,6a0d87fb835de84db3693578,NSE,INDIA_EQUITY,2026-06-25T04:16:02.615Z,2026-06-25T04:16:02.615Z,,SELL GODREJCP@1028 SL 1040 TGT 1010-990,SELL GODREJCP @1028 SL 1040 TGT 1010-990,6400c742884751a2,TRADE_ACTION,OPEN_SHORT,SINGLE_INSTRUMENT,,GODREJCP,GODREJCP,"[""GODREJCP""]",,,,SHORT,100.0,MODEL_ALLOCATION,,DEFAULT_FULL_ALLOCATION,True,[1028.0],1028.0,1040.0,"[1010.0, 990.0]",1010.0,990.0,False,False,False,True,0.96,False,AUTO_HIGH_CONFIDENCE,RULE_BASED_AND_CURATED,Sell/short instruction.,REDUCE_POSITION uses current holding: new_holding = current_holding * (1 - quantity_percent / 100).,1,1,False,READY_FOR_AUTO_APPLY
1004,6a3cac6856a63e397cfcbcbe,6a0d881f835de84db369357c,MCX,INDIA_COMMODITY,2026-06-25T04:19:52.616Z,2026-06-25T04:19:52.616Z,,BUY COPPER(JULY)@1251 SL 1240 TGT 1272-1300,BUY COPPER(JULY)@1251 SL 1240 TGT 1272-1300,7d62732d488b5d57,TRADE_ACTION,OPEN_LONG,SINGLE_INSTRUMENT,,COPPER,COPPER,"[""COPPER""]",JUL,,,LONG,100.0,MODEL_ALLOCATION,,DEFAULT_FULL_ALLOCATION,True,[1251.0],1251.0,1240.0,"[1272.0, 1300.0]",1272.0,1300.0,False,False,False,True,0.98,False,AUTO_HIGH_CONFIDENCE,RULE_BASED_AND_CURATED,Buy instruction.,REDUCE_POSITION uses current holding: new_holding = current_holding * (1 - quantity_percent / 100).,1,1,False,READY_FOR_AUTO_APPLY
1005,6a3cae0056a63e397cfcbdf5,6a20c6ae59359ea1faef274f,Indian Indices,INDIA_INDEX,2026-06-25T04:26:40.596Z,2026-06-25T04:26:40.596Z,,FULL  PROFIT BOOK IN NIFTY (STRIKE 24000/ JUNE)CE@ 233.50,FULL PROFIT BOOK IN NIFTY (STRIKE 24000/ JUNE)CE @ 233.50,3a442c74a88ba89f,TRADE_ACTION,CLOSE_POSITION,SINGLE_INSTRUMENT,,NIFTY,NIFTY,"[""NIFTY""]",JUN,24000,CE,,100.0,CURRENT_HOLDING,0.0,FULL_EXIT_RULE,False,[233.5],233.5,,[],,,False,False,False,True,0.99,False,AUTO_HIGH_CONFIDENCE,RULE_BASED_AND_CURATED,Explicit full exit.,REDUCE_POSITION uses current holding: new_holding = current_holding * (1 - quantity_percent / 100).,1,1,False,READY_FOR_AUTO_APPLY
1006,6a3cae4a56a63e397cfcbea9,6a0d87fb835de84db3693578,NSE,INDIA_EQUITY,2026-06-25T04:27:54.637Z,2026-06-25T04:27:54.637Z,,FULL PROFIT BOOK IN DRREDDY@1360,FULL PROFIT BOOK IN DRREDDY @1360,ca40662d32699772,TRADE_ACTION,CLOSE_POSITION,SINGLE_INSTRUMENT,,DRREDDY,DRREDDY,"[""DRREDDY""]",,,,,100.0,CURRENT_HOLDING,0.0,FULL_EXIT_RULE,False,[1360.0],1360.0,,[],,,False,False,False,True,0.99,False,AUTO_HIGH_CONFIDENCE,RULE_BASED_AND_CURATED,Explicit full exit.,REDUCE_POSITION uses current holding: new_holding = current_holding * (1 - quantity_percent / 100).,1,1,False,READY_FOR_AUTO_APPLY
1007,6a3caee256a63e397cfcbf0d,6a0d87fb835de84db3693578,NSE,INDIA_EQUITY,2026-06-25T04:30:26.230Z,2026-06-25T04:30:26.230Z,,HOLD REST 50% FEDERALBANK WITH SL 323,HOLD REST 50% FEDERALBANK WITH SL 323,0f88eb314d7a9f03,TRADE_UPDATE,UPDATE_STOP_LOSS,SINGLE_INSTRUMENT,,FEDERALBANK,FEDERALBANK,"[""FEDERALBANK""]",,,,,,NONE,,NOT_APPLICABLE,False,[],,323.0,[],,,False,False,False,True,0.99,False,AUTO_HIGH_CONFIDENCE,RULE_BASED_AND_CURATED,Hold and update stop loss.,REDUCE_POSITION uses current holding: new_holding = current_holding * (1 - quantity_percent / 100).,1,1,False,READY_FOR_AUTO_APPLY
1008,6a3cb59f56a63e397cfcc075,6a0d87fb835de84db3693578,NSE,INDIA_EQUITY,2026-06-25T04:59:11.251Z,2026-06-25T04:59:11.251Z,,HOLD PFC WITH SL 430,HOLD PFC WITH SL 430,e4689f5f1c3068da,TRADE_UPDATE,UPDATE_STOP_LOSS,SINGLE_INSTRUMENT,,PFC,PFC,"[""PFC""]",,,,,,NONE,,NOT_APPLICABLE,False,[],,430.0,[],,,False,False,False,True,0.99,False,AUTO_HIGH_CONFIDENCE,RULE_BASED_AND_CURATED,Hold and update stop loss.,REDUCE_POSITION uses current holding: new_holding = current_holding * (1 - quantity_percent / 100).,1,1,False,READY_FOR_AUTO_APPLY
1009,6a3ccb1456a63e397cfcc241,6a0d87fb835de84db3693578,NSE,INDIA_EQUITY,2026-06-25T06:30:44.003Z,2026-06-25T06:30:44.003Z,,INTRADAY 50% PROFIT BOOK IN HINDALCO @971.60,INTRADAY 50% PROFIT BOOK IN HINDALCO @971.60,0f06d9d78de8ebf5,TRADE_ACTION,REDUCE_POSITION,SINGLE_INSTRUMENT,,HINDALCO,HINDALCO,"[""HINDALCO""]",,,,,50.0,CURRENT_HOLDING,0.5,EXPLICIT_PERCENT,False,[971.6],971.6,,[],,,False,False,False,True,0.99,False,AUTO_HIGH_CONFIDENCE,RULE_BASED_AND_CURATED,Explicit percentage reduction of current holding.,REDUCE_POSITION uses current holding: new_holding = current_holding * (1 - quantity_percent / 100).,1,1,False,READY_FOR_AUTO_APPLY
1010,6a3ccb7056a63e397cfcc283,6a0d87fb835de84db3693578,NSE,INDIA_EQUITY,2026-06-25T06:32:16.447Z,2026-06-25T06:32:16.447Z,,50% PROFIT BOOK IN AXISBANK@1392,50% PROFIT BOOK IN AXISBANK @1392,f6d1ab97fca91f30,TRADE_ACTION,REDUCE_POSITION,SINGLE_INSTRUMENT,,AXISBANK,AXISBANK,"[""AXISBANK""]",,,,,50.0,CURRENT_HOLDING,0.5,EXPLICIT_PERCENT,False,[1392.0],1392.0,,[],,,False,False,False,True,0.99,False,AUTO_HIGH_CONFIDENCE,RULE_BASED_AND_CURATED,Explicit percentage reduction of current holding.,REDUCE_POSITION uses current holding: new_holding = current_holding * (1 - quantity_percent / 100).,1,1,False,READY_FOR_AUTO_APPLY
1011,6a3ccb8456a63e397cfcc29b,6a0d87fb835de84db3693578,NSE,INDIA_EQUITY,2026-06-25T06:32:36.338Z,2026-06-25T06:32:36.338Z,,FULL PROFIT BOOK IN HDFCBANK@803,FULL PROFIT BOOK IN HDFCBANK @803,1c218581ebf190d0,TRADE_ACTION,CLOSE_POSITION,SINGLE_INSTRUMENT,,HDFCBANK,HDFCBANK,"[""HDFCBANK""]",,,,,100.0,CURRENT_HOLDING,0.0,FULL_EXIT_RULE,False,[803.0],803.0,,[],,,False,False,False,True,0.99,False,AUTO_HIGH_CONFIDENCE,RULE_BASED_AND_CURATED,Explicit full exit.,REDUCE_POSITION uses current holding: new_holding = current_holding * (1 - quantity_percent / 100).,1,1,False,READY_FOR_AUTO_APPLY
1012,6a3ccba456a63e397cfcc2bc,6a0d87fb835de84db3693578,NSE,INDIA_EQUITY,2026-06-25T06:33:08.767Z,2026-06-25T06:33:08.767Z,,50% PROFIT BOOK IN SBIN@1054.45,50% PROFIT BOOK IN SBIN @1054.45,97b514fd6fd029f9,TRADE_ACTION,REDUCE_POSITION,SINGLE_INSTRUMENT,,SBIN,SBIN,"[""SBIN""]",,,,,50.0,CURRENT_HOLDING,0.5,EXPLICIT_PERCENT,False,[1054.45],1054.45,,[],,,False,False,False,True,0.99,False,AUTO_HIGH_CONFIDENCE,RULE_BASED_AND_CURATED,Explicit percentage reduction of current holding.,REDUCE_POSITION uses current holding: new_holding = current_holding * (1 - quantity_percent / 100).,1,1,False,READY_FOR_AUTO_APPLY
1013,6a3ccc4656a63e397cfcc32d,6a0d87fb835de84db3693578,NSE,INDIA_EQUITY,2026-06-25T06:35:50.945Z,2026-06-25T06:35:50.945Z,,FULL PROFIT IN ICICIBANK@1399,FULL PROFIT IN ICICIBANK @1399,14cc5325758cd380,TRADE_ACTION,CLOSE_POSITION,SINGLE_INSTRUMENT,,ICICIBANK,ICICIBANK,"[""ICICIBANK""]",,,,,100.0,CURRENT_HOLDING,0.0,FULL_EXIT_RULE,False,[1399.0],1399.0,,[],,,False,False,False,True,0.99,False,AUTO_HIGH_CONFIDENCE,RULE_BASED_AND_CURATED,Explicit full exit.,REDUCE_POSITION uses current holding: new_holding = current_holding * (1 - quantity_percent / 100).,1,1,False,READY_FOR_AUTO_APPLY
1014,6a3ce00756a63e397cfcc63e,6a0d87fb835de84db3693578,NSE,INDIA_EQUITY,2026-06-25T08:00:07.421Z,2026-06-25T08:00:07.421Z,,INTRADAY FULL PROFIT BOOK IN DLF @630,INTRADAY FULL PROFIT BOOK IN DLF @630,f2aa72b7e04b5f42,TRADE_ACTION,CLOSE_POSITION,SINGLE_INSTRUMENT,,DLF,DLF,"[""DLF""]",,,,,100.0,CURRENT_HOLDING,0.0,FULL_EXIT_RULE,False,[630.0],630.0,,[],,,False,False,False,True,0.99,False,AUTO_HIGH_CONFIDENCE,RULE_BASED_AND_CURATED,Explicit full exit.,REDUCE_POSITION uses current holding: new_holding = current_holding * (1 - quantity_percent / 100).,1,1,False,READY_FOR_AUTO_APPLY
1015,6a3ce5a956a63e397cfcc6f2,6a0d881f835de84db369357c,MCX,INDIA_COMMODITY,2026-06-25T08:24:09.977Z,2026-06-25T08:24:09.977Z,,50% PROFIT BOOK IN COPPER(JULY)@1260.40,50% PROFIT BOOK IN COPPER(JULY)@1260.40,03417832e30c58ad,TRADE_ACTION,REDUCE_POSITION,SINGLE_INSTRUMENT,,COPPER,COPPER,"[""COPPER""]",JUL,,,,50.0,CURRENT_HOLDING,0.5,EXPLICIT_PERCENT,False,[1260.4],1260.4,,[],,,False,False,False,True,0.99,False,AUTO_HIGH_CONFIDENCE,RULE_BASED_AND_CURATED,Explicit percentage reduction of current holding.,REDUCE_POSITION uses current holding: new_holding = current_holding * (1 - quantity_percent / 100).,1,1,False,READY_FOR_AUTO_APPLY
1016,6a3cf13d56a63e397cfcc899,6a20c6ae59359ea1faef274f,Indian Indices,INDIA_INDEX,2026-06-25T09:13:33.011Z,2026-06-25T09:13:33.011Z,,PART PROFIT BOOK IN NIFTY@24084,PART PROFIT BOOK IN NIFTY @24084,b1f23d24d77791da,TRADE_ACTION,REDUCE_POSITION,SINGLE_INSTRUMENT,,NIFTY,NIFTY,"[""NIFTY""]",,,,,25.0,CURRENT_HOLDING,0.75,PART_PROFIT_RULE,False,[24084.0],24084.0,,[],,,False,False,False,True,0.99,False,AUTO_HIGH_CONFIDENCE,RULE_BASED_AND_CURATED,Part/partial profit means sell 25% of current holding.,REDUCE_POSITION uses current holding: new_holding = current_holding * (1 - quantity_percent / 100).,1,1,False,READY_FOR_AUTO_APPLY
1017,6a3cf7d156a63e397cfcca0d,6a0d87fb835de84db3693578,NSE,INDIA_EQUITY,2026-06-25T09:41:37.909Z,2026-06-25T09:41:37.909Z,,BUY HINDALCO(JULY)@955 SL 940 TGT 970-980,BUY HINDALCO(JULY)@955 SL 940 TGT 970-980,0dd91abcddc94af3,TRADE_ACTION,OPEN_LONG,SINGLE_INSTRUMENT,,HINDALCO,HINDALCO,"[""HINDALCO""]",JUL,,,LONG,100.0,MODEL_ALLOCATION,,DEFAULT_FULL_ALLOCATION,True,[955.0],955.0,940.0,"[970.0, 980.0]",970.0,980.0,False,False,False,True,0.98,False,AUTO_HIGH_CONFIDENCE,RULE_BASED_AND_CURATED,Buy instruction.,REDUCE_POSITION uses current holding: new_holding = current_holding * (1 - quantity_percent / 100).,1,1,False,READY_FOR_AUTO_APPLY
1018,6a3cf80156a63e397cfccab1,6a0d87fb835de84db3693578,NSE,INDIA_EQUITY,2026-06-25T09:42:25.805Z,2026-06-25T09:42:25.805Z,,BUY TATASTEEL(JULY)@189 SL 186 TGT 194-198,BUY TATASTEEL(JULY)@189 SL 186 TGT 194-198,ef9b69d490d5f63f,TRADE_ACTION,OPEN_LONG,SINGLE_INSTRUMENT,,TATASTEEL,TATASTEEL,"[""TATASTEEL""]",JUL,,,LONG,100.0,MODEL_ALLOCATION,,DEFAULT_FULL_ALLOCATION,True,[189.0],189.0,186.0,"[194.0, 198.0]",194.0,198.0,False,False,False,True,0.98,False,AUTO_HIGH_CONFIDENCE,RULE_BASED_AND_CURATED,Buy instruction.,REDUCE_POSITION uses current holding: new_holding = current_holding * (1 - quantity_percent / 100).,1,1,False,READY_FOR_AUTO_APPLY
1019,6a3d2f3c56a63e397cfcd3a2,6a0d8832835de84db3693580,International Market,GLOBAL_EQUITY,2026-06-25T13:38:04.654Z,2026-06-25T13:38:04.654Z,,Book profit in STX @ 1095,Book profit in STX @ 1095,6ecf521c544d4caa,TRADE_ACTION,CLOSE_POSITION,SINGLE_INSTRUMENT,,STX,STX,"[""STX""]",,,,,100.0,CURRENT_HOLDING,0.0,FULL_EXIT_RULE,False,[1095.0],1095.0,,[],,,False,False,False,True,0.96,False,AUTO_HIGH_CONFIDENCE,RULE_BASED_AND_CURATED,Unqualified 'book profit' closes all remaining holding.,REDUCE_POSITION uses current holding: new_holding = current_holding * (1 - quantity_percent / 100).,1,1,False,READY_FOR_AUTO_APPLY
1020,6a3d2f6056a63e397cfcd3e9,6a0d8832835de84db3693580,International Market,GLOBAL_EQUITY,2026-06-25T13:38:40.725Z,2026-06-25T13:38:40.725Z,,Book profit in AMD @ 549,Book profit in AMD @ 549,219b13d547bae25e,TRADE_ACTION,CLOSE_POSITION,SINGLE_INSTRUMENT,,AMD,AMD,"[""AMD""]",,,,,100.0,CURRENT_HOLDING,0.0,FULL_EXIT_RULE,False,[549.0],549.0,,[],,,False,False,False,True,0.96,False,AUTO_HIGH_CONFIDENCE,RULE_BASED_AND_CURATED,Unqualified 'book profit' closes all remaining holding.,REDUCE_POSITION uses current holding: new_holding = current_holding * (1 - quantity_percent / 100).,1,1,False,READY_FOR_AUTO_APPLY
1021,6a3d2ff756a63e397cfcd4df,6a0d8832835de84db3693580,International Market,GLOBAL_EQUITY,2026-06-25T13:41:11.001Z,2026-06-25T13:41:11.001Z,,Book profit in BE @ 348,Book profit in BE @ 348,6cb04ac0b7fbed4f,TRADE_ACTION,CLOSE_POSITION,SINGLE_INSTRUMENT,,BE,BE,"[""BE""]",,,,,100.0,CURRENT_HOLDING,0.0,FULL_EXIT_RULE,False,[348.0],348.0,,[],,,False,False,False,True,0.96,False,AUTO_HIGH_CONFIDENCE,RULE_BASED_AND_CURATED,Unqualified 'book profit' closes all remaining holding.,REDUCE_POSITION uses current holding: new_holding = current_holding * (1 - quantity_percent / 100).,1,1,False,READY_FOR_AUTO_APPLY
1022,6a3d302f56a63e397cfcd556,6a0d8832835de84db3693580,International Market,GLOBAL_EQUITY,2026-06-25T13:42:07.202Z,2026-06-25T13:42:07.202Z,,Buy LLY @ 1123 with S/L 1100 for target 1145-1175,Buy LLY @ 1123 with S/L 1100 for target 1145-1175,c1f9244bb37fe654,TRADE_ACTION,OPEN_LONG,SINGLE_INSTRUMENT,,LLY,LLY,"[""LLY""]",,,,LONG,100.0,MODEL_ALLOCATION,,DEFAULT_FULL_ALLOCATION,True,[1123.0],1123.0,1100.0,"[1145.0, 1175.0]",1145.0,1175.0,False,False,False,True,0.98,False,AUTO_HIGH_CONFIDENCE,RULE_BASED_AND_CURATED,Buy instruction.,REDUCE_POSITION uses current holding: new_holding = current_holding * (1 - quantity_percent / 100).,1,1,False,READY_FOR_AUTO_APPLY
1023,6a3d304a56a63e397cfcd576,6a0d8832835de84db3693580,International Market,GLOBAL_EQUITY,2026-06-25T13:42:34.801Z,2026-06-25T13:42:34.801Z,,Buy 50% ASML @ 1819 for target 1940-1980,Buy 50% ASML @ 1819 for target 1940-1980,cb38701b536a304d,TRADE_ACTION,OPEN_LONG,SINGLE_INSTRUMENT,,ASML,ASML,"[""ASML""]",,,,LONG,50.0,MODEL_ALLOCATION,,EXPLICIT_PERCENT,False,[1819.0],1819.0,,"[1940.0, 1980.0]",1940.0,1980.0,False,False,False,True,0.98,False,AUTO_HIGH_CONFIDENCE,RULE_BASED_AND_CURATED,Buy instruction.,REDUCE_POSITION uses current holding: new_holding = current_holding * (1 - quantity_percent / 100).,1,1,False,READY_FOR_AUTO_APPLY
1024,6a3d318c56a63e397cfcd596,6a0d8832835de84db3693580,International Market,GLOBAL_INDEX_OR_MACRO,2026-06-25T13:47:56.829Z,2026-06-25T13:47:56.829Z,,Buy S&P500 @ 7348 & 7322 with S/L 7280 for target 7430-7470,Buy S&P500 @ 7348 & 7322 with S/L 7280 for target 7430-7470,bdefc7702bc05ae2,TRADE_ACTION,OPEN_LONG,SINGLE_INSTRUMENT,,S&P500,SP500,"[""SP500""]",,,,LONG,100.0,MODEL_ALLOCATION,,DEFAULT_FULL_ALLOCATION,True,"[7348.0, 7322.0]",7348.0,7280.0,"[7430.0, 7470.0]",7430.0,7470.0,False,False,False,True,0.98,False,AUTO_HIGH_CONFIDENCE,RULE_BASED_AND_CURATED,Buy instruction.,REDUCE_POSITION uses current holding: new_holding = current_holding * (1 - quantity_percent / 100).,1,1,False,READY_FOR_AUTO_APPLY
1025,6a3d31a256a63e397cfcd618,6a0d8832835de84db3693580,International Market,GLOBAL_INDEX_OR_MACRO,2026-06-25T13:48:18.364Z,2026-06-25T13:48:18.364Z,,Buy Nasdaq @ 29294 & 28900 with S/L 28700 for target 29800-30100,Buy Nasdaq @ 29294 & 28900 with S/L 28700 for target 29800-30100,991dea7c3c05cc70,TRADE_ACTION,OPEN_LONG,SINGLE_INSTRUMENT,,Nasdaq,NASDAQ,"[""NASDAQ""]",,,,LONG,100.0,MODEL_ALLOCATION,,DEFAULT_FULL_ALLOCATION,True,"[29294.0, 28900.0]",29294.0,28700.0,"[29800.0, 30100.0]",29800.0,30100.0,False,False,False,True,0.98,False,AUTO_HIGH_CONFIDENCE,RULE_BASED_AND_CURATED,Buy instruction.,REDUCE_POSITION uses current holding: new_holding = current_holding * (1 - quantity_percent / 100).,1,1,False,READY_FOR_AUTO_APPLY
1026,6a3d329456a63e397cfcd737,6a0d8832835de84db3693580,International Market,GLOBAL_EQUITY,2026-06-25T13:52:20.667Z,2026-06-25T13:52:20.667Z,,50% Buy NVDA@ 194.30 tgt 210-220,50% Buy NVDA @ 194.30 tgt 210-220,284b91311df86e6e,TRADE_ACTION,OPEN_LONG,SINGLE_INSTRUMENT,,NVDA,NVDA,"[""NVDA""]",,,,LONG,50.0,MODEL_ALLOCATION,,EXPLICIT_PERCENT,False,[194.3],194.3,,"[210.0, 220.0]",210.0,220.0,False,False,False,True,0.98,False,AUTO_HIGH_CONFIDENCE,RULE_BASED_AND_CURATED,Buy instruction.,REDUCE_POSITION uses current holding: new_holding = current_holding * (1 - quantity_percent / 100).,1,1,False,READY_FOR_AUTO_APPLY
1027,6a3d333056a63e397cfcd79b,6a0d8832835de84db3693580,International Market,GLOBAL_EQUITY,2026-06-25T13:54:56.340Z,2026-06-25T13:54:56.340Z,,Buy 50% AMD @ 514 for target 550-570,Buy 50% AMD @ 514 for target 550-570,08e382f9ecc2f3cb,TRADE_ACTION,OPEN_LONG,SINGLE_INSTRUMENT,,AMD,AMD,"[""AMD""]",,,,LONG,50.0,MODEL_ALLOCATION,,EXPLICIT_PERCENT,False,[514.0],514.0,,"[550.0, 570.0]",550.0,570.0,False,False,False,True,0.98,False,AUTO_HIGH_CONFIDENCE,RULE_BASED_AND_CURATED,Buy instruction.,REDUCE_POSITION uses current holding: new_holding = current_holding * (1 - quantity_percent / 100).,1,1,False,READY_FOR_AUTO_APPLY
1028,6a3d336556a63e397cfcd7c6,6a0d8832835de84db3693580,International Market,GLOBAL_EQUITY,2026-06-25T13:55:49.684Z,2026-06-25T13:55:49.684Z,,Buy 50% ARM @ 341 for target 380-430,Buy 50% ARM @ 341 for target 380-430,72112f840bd26ae5,TRADE_ACTION,OPEN_LONG,SINGLE_INSTRUMENT,,ARM,ARM,"[""ARM""]",,,,LONG,50.0,MODEL_ALLOCATION,,EXPLICIT_PERCENT,False,[341.0],341.0,,"[380.0, 430.0]",380.0,430.0,False,False,False,True,0.98,False,AUTO_HIGH_CONFIDENCE,RULE_BASED_AND_CURATED,Buy instruction.,REDUCE_POSITION uses current holding: new_holding = current_holding * (1 - quantity_percent / 100).,1,1,False,READY_FOR_AUTO_APPLY
1029,6a3d338056a63e397cfcd80e,6a0d8832835de84db3693580,International Market,GLOBAL_EQUITY,2026-06-25T13:56:16.483Z,2026-06-25T13:56:16.483Z,,Buy 50% DELL @ 393 for target 420-440,Buy 50% DELL @ 393 for target 420-440,85addc38d08e0084,TRADE_ACTION,OPEN_LONG,SINGLE_INSTRUMENT,,DELL,DELL,"[""DELL""]",,,,LONG,50.0,MODEL_ALLOCATION,,EXPLICIT_PERCENT,False,[393.0],393.0,,"[420.0, 440.0]",420.0,440.0,False,False,False,True,0.98,False,AUTO_HIGH_CONFIDENCE,RULE_BASED_AND_CURATED,Buy instruction.,REDUCE_POSITION uses current holding: new_holding = current_holding * (1 - quantity_percent / 100).,1,1,False,READY_FOR_AUTO_APPLY
